userId,movieId,prediction,actualRating,difference,accuracy
23628,2858,0.833535094789,0.9,0.0664649052106,0.933535094789
105378,1161,0.803360781172,1.0,0.196639218828,0.803360781172
50185,1982,0.4284657029,0.4,0.0284657028999,0.9715342971
93215,3617,0.603680345859,0.8,0.196319654141,0.803680345859
42734,6863,0.865791569547,0.9,0.0342084304527,0.965791569547
61928,165,0.683691934324,0.6,0.0836919343238,0.916308065676
51037,4275,0.867954618987,0.7,0.167954618987,0.832045381013
77834,8972,0.892532983966,1.0,0.107467016034,0.892532983966
11719,100356,0.627606405014,0.7,0.0723935949859,0.927606405014
54277,368,0.662828389725,0.8,0.137171610275,0.862828389725
33201,3387,0.729252873394,0.6,0.129252873394,0.870747126606
107164,67255,0.818275767488,1.0,0.181724232512,0.818275767488
124151,1221,0.889003900284,0.8,0.0890039002842,0.910996099716
127511,86880,0.831142191324,0.7,0.131142191324,0.868857808676
65945,2692,0.706486302411,0.8,0.093513697589,0.906486302411
93018,2106,0.713598920986,0.2,0.513598920986,0.486401079014
110403,2628,0.802458079703,0.8,0.0024580797032,0.997541920297
395,56367,0.755209250635,1.0,0.244790749365,0.755209250635
122474,2115,0.636531431124,0.9,0.263468568876,0.736531431124
61162,5796,0.744637638613,0.6,0.144637638613,0.855362361387
2344,316,0.766283345131,0.7,0.0662833451309,0.933716654869
82557,5010,0.909050979077,1.0,0.0909490209233,0.909050979077
73074,1085,0.615475356428,0.6,0.0154753564276,0.984524643572
11125,3268,0.631095598731,0.5,0.131095598731,0.868904401269
25179,45728,0.721087541645,0.6,0.121087541645,0.878912458355
59477,597,0.477844118323,0.5,0.0221558816765,0.977844118323
77233,923,0.630388197539,1.0,0.369611802461,0.630388197539
92726,95,0.736330929594,0.4,0.336330929594,0.663669070406
100892,2671,0.730083195569,0.6,0.130083195569,0.869916804431
58988,68157,0.787383042878,0.8,0.0126169571224,0.987383042878
39604,2628,0.73120461271,0.8,0.0687953872904,0.93120461271
131548,110,0.752901118956,0.6,0.152901118956,0.847098881044
23035,3952,0.645170085209,0.8,0.154829914791,0.845170085209
31356,2502,0.798324587066,0.7,0.0983245870663,0.901675412934
17320,2788,0.524729976664,0.6,0.0752700233357,0.924729976664
609,70,0.493027210034,0.6,0.106972789966,0.893027210034
45709,6378,0.55014478868,0.4,0.15014478868,0.84985521132
116483,1968,0.81730283583,0.9,0.0826971641701,0.91730283583
55940,222,0.734387390892,0.6,0.134387390892,0.865612609108
121423,2987,0.672683193298,0.5,0.172683193298,0.827316806702
135509,2701,0.611909622195,0.4,0.211909622195,0.788090377805
111880,5548,0.571078576888,0.6,0.0289214231118,0.971078576888
109452,5952,0.810509314113,0.8,0.0105093141128,0.989490685887
113668,1101,0.494642031676,0.6,0.105357968324,0.894642031676
59796,2194,0.685768469674,0.8,0.114231530326,0.885768469674
5331,4975,0.72833989281,0.4,0.32833989281,0.67166010719
53051,370,0.434048623146,0.6,0.165951376854,0.834048623146
95336,6762,0.603628188566,0.4,0.203628188566,0.796371811434
68617,68954,0.635122234015,0.9,0.264877765985,0.735122234015
25918,2716,0.711965113517,1.0,0.288034886483,0.711965113517
26789,1219,0.876655497487,0.7,0.176655497487,0.823344502513
79881,589,0.594908792677,1.0,0.405091207323,0.594908792677
90876,4270,0.806280418913,0.4,0.406280418913,0.593719581087
21484,912,0.828969386739,1.0,0.171030613261,0.828969386739
13244,116036,0.7302873395,0.8,0.0697126604995,0.9302873395
44459,69406,0.775730475082,0.8,0.024269524918,0.975730475082
95442,589,0.593920450002,0.7,0.106079549998,0.893920450002
88905,6,0.683265086338,1.0,0.316734913662,0.683265086338
93759,2408,0.293929323972,0.2,0.0939293239723,0.906070676028
118754,7892,0.580178876612,0.9,0.319821123388,0.680178876612
104275,2020,0.729947744712,0.4,0.329947744712,0.670052255288
45137,3789,0.667297815502,0.4,0.267297815502,0.732702184498
30507,97921,0.690484807235,0.8,0.109515192765,0.890484807235
132643,3252,0.658131227752,0.8,0.141868772248,0.858131227752
108522,1374,0.733037270336,0.4,0.333037270336,0.666962729664
128653,935,0.764583272774,0.2,0.564583272774,0.435416727226
136302,1220,0.718896654407,1.0,0.281103345593,0.718896654407
48727,48322,0.871192868344,0.8,0.0711928683441,0.928807131656
47074,6996,0.578145551025,0.1,0.478145551025,0.521854448975
12498,586,0.422201725604,0.6,0.177798274396,0.822201725604
14544,46322,0.842936072023,0.9,0.0570639279766,0.942936072023
77999,3301,0.558647789164,0.6,0.041352210836,0.958647789164
53018,1459,0.858856712878,0.7,0.158856712878,0.841143287122
102262,1091,0.461060710805,0.5,0.0389392891948,0.961060710805
22650,2126,0.793516459102,0.6,0.193516459102,0.806483540898
23093,1375,0.62675937535,0.6,0.0267593753505,0.97324062465
17092,8957,0.584043325958,0.3,0.284043325958,0.715956674042
57549,3114,0.650914206706,1.0,0.349085793294,0.650914206706
42478,2918,0.850465625782,1.0,0.149534374218,0.850465625782
38787,60291,0.853310330706,0.8,0.0533103307059,0.946689669294
39195,180,0.671944364384,1.0,0.328055635616,0.671944364384
106712,590,0.67200599191,0.7,0.0279940080903,0.97200599191
7472,3435,0.763199455792,0.8,0.0368005442078,0.963199455792
87459,1721,0.790682662548,0.8,0.00931733745186,0.990682662548
103654,1627,0.64107263733,0.5,0.14107263733,0.85892736267
14117,364,0.906477069841,1.0,0.0935229301595,0.906477069841
79460,786,0.901812895812,0.7,0.201812895812,0.798187104188
107991,55820,0.854386495159,0.7,0.154386495159,0.845613504841
93024,91658,0.601774448821,0.7,0.0982255511787,0.901774448821
60148,296,0.912292171882,0.8,0.112292171882,0.887707828118
17786,497,0.597189758679,0.4,0.197189758679,0.802810241321
122500,63876,0.799037824886,0.9,0.100962175114,0.899037824886
69951,3000,0.755378160222,0.9,0.144621839778,0.855378160222
41507,1240,0.622853440125,0.8,0.177146559875,0.822853440125
131085,4226,0.769306588461,0.3,0.469306588461,0.530693411539
87759,1357,0.788594279504,0.8,0.0114057204957,0.988594279504
60018,419,0.562758683105,0.7,0.137241316895,0.862758683105
36011,2485,0.697328126186,0.4,0.297328126186,0.702671873814
58029,2471,0.679169050104,0.6,0.0791690501045,0.920830949896
102442,26471,0.777523467303,0.6,0.177523467303,0.822476532697
95451,260,0.512491189714,0.6,0.0875088102858,0.912491189714
102196,163,0.903597618112,0.6,0.303597618112,0.696402381888
65419,969,0.818972588251,0.8,0.0189725882511,0.981027411749
102131,34,0.790320901611,0.8,0.009679098389,0.990320901611
119604,1580,0.687166409133,0.7,0.0128335908673,0.987166409133
65670,6104,0.620253134381,0.8,0.179746865619,0.820253134381
110876,5066,0.804564666263,0.7,0.104564666263,0.895435333737
56581,2805,0.688845474637,0.6,0.0888454746365,0.911154525363
94282,6910,0.718640387174,0.6,0.118640387174,0.881359612826
28906,91128,0.747164944804,0.7,0.0471649448038,0.952835055196
82062,3006,0.695072364707,0.8,0.104927635293,0.895072364707
27182,480,0.681217112584,0.6,0.0812171125837,0.918782887416
100060,539,0.672340997863,0.7,0.0276590021372,0.972340997863
46545,112,0.638761640506,0.6,0.0387616405059,0.961238359494
82062,47382,0.750837072571,0.5,0.250837072571,0.749162927429
14393,367,0.672385865956,0.8,0.127614134044,0.872385865956
37283,40826,0.38811412288,0.6,0.21188587712,0.78811412288
63494,1381,0.47350551749,0.3,0.17350551749,0.82649448251
56779,68954,0.711722609636,1.0,0.288277390364,0.711722609636
119260,6333,0.711959814515,0.8,0.0880401854852,0.911959814515
121481,3511,0.796950403835,0.6,0.196950403835,0.803049596165
3221,1291,0.730500127026,0.8,0.0694998729743,0.930500127026
42666,6377,0.788581169592,1.0,0.211418830408,0.788581169592
52632,3826,0.425399375083,0.4,0.0253993750825,0.974600624917
132073,260,0.73604202825,0.8,0.0639579717501,0.93604202825
78981,5445,0.680848052264,0.8,0.119151947736,0.880848052264
36622,1394,0.711796351963,1.0,0.288203648037,0.711796351963
66620,2001,0.54350012288,0.4,0.14350012288,0.85649987712
45048,4973,0.855159411414,1.0,0.144840588586,0.855159411414
99147,329,0.769620576939,0.8,0.0303794230605,0.969620576939
119083,5,0.611868026861,0.2,0.411868026861,0.588131973139
22658,1480,0.682823181099,0.8,0.117176818901,0.882823181099
40400,356,0.775718232126,0.6,0.175718232126,0.824281767874
51848,750,0.758658953126,0.8,0.0413410468735,0.958658953126
79977,2000,0.692136861458,0.7,0.00786313854182,0.992136861458
19614,3624,0.757223990449,0.6,0.157223990449,0.842776009551
137101,293,0.502494621507,0.6,0.0975053784927,0.902494621507
111913,59369,0.58794844739,0.8,0.21205155261,0.78794844739
83104,2641,0.436169668459,0.2,0.236169668459,0.763830331541
87016,1196,0.811181011288,0.8,0.0111810112884,0.988818988712
8225,110,0.700784459991,0.6,0.100784459991,0.899215540009
120888,1097,0.528856793912,0.8,0.271143206088,0.728856793912
123067,1488,0.576498608832,0.6,0.0235013911679,0.976498608832
134637,922,0.391461368616,0.5,0.108538631384,0.891461368616
16427,778,0.924284164419,1.0,0.0757158355814,0.924284164419
34987,4361,0.850539551992,0.8,0.0505395519921,0.949460448008
49832,1288,0.594894323132,0.6,0.00510567686812,0.994894323132
90392,2968,0.771964227995,0.6,0.171964227995,0.828035772005
101002,2858,0.791274113617,1.0,0.208725886383,0.791274113617
24642,466,0.462312237617,0.4,0.0623122376168,0.937687762383
101767,86237,0.67339932594,0.9,0.22660067406,0.77339932594
116424,2687,0.68180463705,0.8,0.11819536295,0.88180463705
62053,539,0.733174239117,0.6,0.133174239117,0.866825760883
105579,590,0.820875956333,1.0,0.179124043667,0.820875956333
137550,44665,0.815783324016,1.0,0.184216675984,0.815783324016
135807,2313,0.815031178078,1.0,0.184968821922,0.815031178078
125025,2005,0.657865863359,0.4,0.257865863359,0.742134136641
130165,34072,0.745633727201,0.8,0.0543662727993,0.945633727201
134401,493,0.507157235252,0.4,0.107157235252,0.892842764748
74401,111,0.733002940238,0.8,0.0669970597618,0.933002940238
95131,44759,0.683859356202,0.5,0.183859356202,0.816140643798
45357,4886,0.783785106105,0.8,0.0162148938947,0.983785106105
66309,743,0.754258619501,0.8,0.0457413804988,0.954258619501
23923,4673,0.676226049624,0.6,0.0762260496241,0.923773950376
110847,6373,0.757544307224,0.7,0.0575443072237,0.942455692776
134663,1214,0.660689092271,1.0,0.339310907729,0.660689092271
116057,1344,0.754550671189,0.7,0.0545506711892,0.945449328811
120304,53894,0.58504268633,0.8,0.21495731367,0.78504268633
121010,3081,0.744884813811,0.8,0.0551151861891,0.944884813811
103172,1374,0.734868871964,0.8,0.0651311280355,0.934868871964
98420,6429,0.663755694914,0.7,0.0362443050857,0.963755694914
134036,33493,0.603671893862,0.8,0.196328106138,0.803671893862
107210,380,0.628950205895,0.5,0.128950205895,0.871049794105
52642,2082,0.561184969602,0.4,0.161184969602,0.838815030398
119757,1645,0.616638345163,0.7,0.0833616548367,0.916638345163
80696,2871,0.710204712546,1.0,0.289795287454,0.710204712546
48097,590,0.840908657612,0.8,0.040908657612,0.959091342388
72034,653,0.772114372448,0.8,0.0278856275524,0.972114372448
97775,2012,0.657878358517,0.6,0.0578783585166,0.942121641483
42079,1097,0.779232399499,0.8,0.0207676005009,0.979232399499
74702,1333,0.646558197258,0.7,0.0534418027424,0.946558197258
4641,6934,0.603084123408,0.7,0.0969158765919,0.903084123408
51917,3011,0.659613474621,0.8,0.140386525379,0.859613474621
116871,788,0.748754559289,0.6,0.148754559289,0.851245440711
85033,2019,0.801986187658,0.6,0.201986187658,0.798013812342
58715,56367,0.824227297991,0.4,0.424227297991,0.575772702009
137283,2571,0.648628418589,0.6,0.0486284185886,0.951371581411
25346,661,0.551387805777,0.8,0.248612194223,0.751387805777
57492,810,0.48144170712,0.2,0.28144170712,0.71855829288
53155,2700,0.733169405831,0.2,0.533169405831,0.466830594169
135418,5902,0.77193561244,0.7,0.0719356124402,0.92806438756
17564,2871,0.785479632244,0.9,0.114520367756,0.885479632244
116084,337,0.765406525835,0.8,0.0345934741647,0.965406525835
87486,924,0.629199203153,0.7,0.0708007968469,0.929199203153
126395,27808,0.615873042441,0.6,0.0158730424406,0.984126957559
92552,32587,0.713884976199,0.6,0.113884976199,0.886115023801
18146,4019,0.822560808306,1.0,0.177439191694,0.822560808306
93152,125,0.632722830131,0.6,0.0327228301307,0.967277169869
123638,1268,0.744789741933,0.8,0.0552102580666,0.944789741933
8987,3263,0.749545123518,0.6,0.149545123518,0.850454876482
1473,2011,0.620915630283,0.5,0.120915630283,0.879084369717
118762,6535,0.644082888455,0.8,0.155917111545,0.844082888455
74475,7153,0.686386676873,1.0,0.313613323127,0.686386676873
105217,2327,0.447209841394,0.6,0.152790158606,0.847209841394
28343,32,0.760189131634,0.8,0.039810868366,0.960189131634
101553,318,0.886733036589,1.0,0.113266963411,0.886733036589
114076,237,0.478661522509,0.6,0.121338477491,0.878661522509
135591,778,0.797709209425,0.6,0.197709209425,0.802290790575
113956,685,0.723512551149,0.8,0.0764874488507,0.923512551149
116754,5220,0.740669494484,0.6,0.140669494484,0.859330505516
97391,151,0.599842188958,0.6,0.000157811041715,0.999842188958
12083,1193,0.600154475578,1.0,0.399845524422,0.600154475578
53,1225,0.78454790446,1.0,0.21545209554,0.78454790446
110787,1365,0.762189854398,0.6,0.162189854398,0.837810145602
48001,2352,0.658035267923,0.4,0.258035267923,0.741964732077
2147,8798,0.510557984985,0.8,0.289442015015,0.710557984985
113213,3949,0.767101670417,0.8,0.0328983295834,0.967101670417
70103,6870,0.774884593583,0.6,0.174884593583,0.825115406417
56292,1962,0.808538848279,1.0,0.191461151721,0.808538848279
76754,265,0.74406660921,0.6,0.14406660921,0.85593339079
115811,45183,0.440582905966,0.6,0.159417094034,0.840582905966
97297,3113,0.57561389728,0.4,0.17561389728,0.82438610272
38304,77540,0.749124425974,0.6,0.149124425974,0.850875574026
77134,798,0.525720245535,0.6,0.0742797544649,0.925720245535
134101,377,0.522070035605,0.4,0.122070035605,0.877929964395
7108,337,0.693943104209,0.6,0.0939431042087,0.906056895791
57681,3204,0.709078166404,0.6,0.109078166404,0.890921833596
6730,1097,0.704433391896,0.8,0.0955666081037,0.904433391896
64925,4993,0.882415834408,0.9,0.0175841655921,0.982415834408
79025,2243,0.779464096004,0.8,0.0205359039963,0.979464096004
71831,2706,0.753053275494,0.6,0.153053275494,0.846946724506
15788,253,0.687059465102,0.8,0.112940534898,0.887059465102
9075,60,0.803768392909,1.0,0.196231607091,0.803768392909
19182,367,0.695763545409,0.8,0.104236454591,0.895763545409
29498,2136,0.762620202535,0.8,0.0373797974649,0.962620202535
130915,2001,0.751908922947,0.8,0.0480910770534,0.951908922947
125541,3793,0.819699448834,0.8,0.0196994488341,0.980300551166
23227,153,0.647142072482,0.6,0.0471420724823,0.952857927518
128431,2393,0.700040593599,0.5,0.200040593599,0.799959406401
96600,5105,0.747635388814,0.9,0.152364611186,0.847635388814
25076,434,0.754295610294,0.8,0.0457043897064,0.954295610294
110203,2858,0.703269423973,1.0,0.296730576027,0.703269423973
87882,5377,0.719500068839,0.8,0.0804999311607,0.919500068839
88737,2798,0.592720676455,0.1,0.492720676455,0.507279323545
123352,48385,0.585663363973,0.6,0.0143366360266,0.985663363973
32129,95441,0.718292156167,0.2,0.518292156167,0.481707843833
95454,1047,0.757259555116,0.8,0.0427404448839,0.957259555116
76908,3069,0.746753135055,0.8,0.0532468649448,0.946753135055
134175,4593,0.673835039658,0.8,0.126164960342,0.873835039658
76887,266,0.864087244951,1.0,0.135912755049,0.864087244951
79606,4022,0.816694070629,0.8,0.0166940706291,0.983305929371
71513,2712,0.672460353936,0.4,0.272460353936,0.727539646064
94362,61,0.55720241052,0.5,0.0572024105202,0.94279758948
67068,92,0.501740091502,0.4,0.101740091502,0.898259908498
61349,4974,0.568437197205,0.5,0.0684371972045,0.931562802795
92785,50872,0.899313218875,0.7,0.199313218875,0.800686781125
114706,317,0.668812128671,0.6,0.0688121286712,0.931187871329
67754,5459,0.690753288815,0.7,0.0092467111853,0.990753288815
15374,608,0.717095833068,0.9,0.182904166932,0.817095833068
49411,6365,0.743539975699,0.9,0.156460024301,0.843539975699
95327,1562,0.554795822878,0.1,0.454795822878,0.545204177122
62299,2692,0.681136222785,1.0,0.318863777215,0.681136222785
77753,6934,0.555876709181,0.2,0.355876709181,0.644123290819
127194,4767,0.54612900248,1.0,0.45387099752,0.54612900248
68774,165,0.750211013773,0.8,0.0497889862272,0.950211013773
22491,1276,0.783386294124,1.0,0.216613705876,0.783386294124
9121,26,0.739026786923,0.7,0.0390267869227,0.960973213077
40841,2804,0.85816157668,1.0,0.14183842332,0.85816157668
123935,3992,0.822904140631,0.9,0.0770958593689,0.922904140631
99156,291,0.695156779878,0.4,0.295156779878,0.704843220122
41215,1326,0.669435874194,0.2,0.469435874194,0.530564125806
108840,8957,0.519593451448,0.6,0.0804065485518,0.919593451448
14437,5415,0.732774801342,0.6,0.132774801342,0.867225198658
130853,1350,0.576515869738,0.7,0.123484130262,0.876515869738
117286,543,0.71731905873,0.8,0.0826809412699,0.91731905873
66048,205,0.607515448151,1.0,0.392484551849,0.607515448151
77142,4508,0.75824367024,0.8,0.0417563297602,0.95824367024
111638,8961,0.769550629491,0.5,0.269550629491,0.730449370509
31503,1918,0.493134083763,0.2,0.293134083763,0.706865916237
131699,2262,0.831865222942,0.8,0.0318652229423,0.968134777058
7188,2902,0.647388001358,0.6,0.0473880013584,0.952611998642
88613,4133,0.553415307493,0.4,0.153415307493,0.846584692507
115606,2616,0.621157390344,0.5,0.121157390344,0.878842609656
12579,3177,0.798146290287,0.8,0.00185370971264,0.998146290287
19634,5299,0.696622222759,0.9,0.203377777241,0.796622222759
38647,1259,0.487651386003,0.8,0.312348613997,0.687651386003
3552,34,0.644985324504,0.6,0.0449853245044,0.955014675496
66646,1037,0.81245669728,0.8,0.0124566972797,0.98754330272
28340,7153,0.74779006446,0.6,0.14779006446,0.85220993554
111178,7143,0.737840529842,0.6,0.137840529842,0.862159470158
15988,6565,0.805567559947,0.9,0.0944324400527,0.905567559947
80998,1220,0.804226263765,0.8,0.00422626376535,0.995773736235
73348,2424,0.70776685868,0.8,0.0922331413205,0.90776685868
37398,1226,0.753966495642,1.0,0.246033504358,0.753966495642
7446,166,0.734058478133,0.1,0.634058478133,0.365941521867
53942,1035,0.805462652253,0.6,0.205462652253,0.794537347747
35577,4370,0.531294445536,0.4,0.131294445536,0.868705554464
132386,106920,0.915935126745,0.9,0.0159351267447,0.984064873255
118965,914,0.671659281029,0.8,0.128340718971,0.871659281029
132616,3359,0.689234497639,0.8,0.110765502361,0.889234497639
41666,53127,0.662056564491,0.6,0.0620565644906,0.937943435509
109372,100,0.585151144938,0.6,0.0148488550621,0.985151144938
12619,1020,0.737983383907,0.8,0.0620166160934,0.937983383907
9732,92,0.527472564983,0.6,0.0725274350171,0.927472564983
131556,317,0.673084742686,0.6,0.0730847426864,0.926915257314
108996,2193,0.419949216347,0.6,0.180050783653,0.819949216347
25101,3513,0.644586821707,0.5,0.144586821707,0.855413178293
24729,55267,0.843397360103,0.8,0.0433973601033,0.956602639897
67998,553,0.667146235578,0.8,0.132853764422,0.867146235578
128246,4963,0.838790491522,0.9,0.061209508478,0.938790491522
33868,260,0.767098832157,1.0,0.232901167843,0.767098832157
38691,2152,0.537415121007,0.6,0.062584878993,0.937415121007
128543,1356,0.713033438117,0.9,0.186966561883,0.813033438117
10514,1921,0.582721176987,0.6,0.0172788230132,0.982721176987
25093,3246,0.618852152509,0.6,0.0188521525087,0.981147847491
57398,33660,0.756206260619,0.7,0.0562062606188,0.943793739381
123040,69844,0.654520888472,0.7,0.0454791115279,0.954520888472
25662,3114,0.751868355575,1.0,0.248131644425,0.751868355575
64656,3361,0.791397193043,0.8,0.00860280695736,0.991397193043
73389,1266,0.726582176423,0.8,0.0734178235767,0.926582176423
63538,2807,0.631959517576,0.4,0.231959517576,0.768040482424
79367,65230,0.599473965467,0.7,0.100526034533,0.899473965467
76625,44849,0.71038000952,0.8,0.08961999048,0.91038000952
15786,2009,0.791298046929,0.8,0.00870195307114,0.991298046929
135858,1927,0.894581270522,1.0,0.105418729478,0.894581270522
170,6,0.768809000294,0.8,0.0311909997065,0.968809000294
14045,85397,0.479057704793,0.6,0.120942295207,0.879057704793
136815,637,0.642509789062,0.6,0.0425097890625,0.957490210938
63645,5377,0.748988658464,0.8,0.0510113415361,0.948988658464
94728,47099,0.798060249807,0.9,0.101939750193,0.898060249807
37638,2329,0.807572466521,0.6,0.207572466521,0.792427533479
83964,6333,0.688113845627,0.6,0.0881138456265,0.911886154373
134000,1217,0.766445824188,0.8,0.0335541758116,0.966445824188
112566,1953,0.783856613058,0.8,0.0161433869419,0.983856613058
25380,293,0.775650130298,0.7,0.0756501302978,0.924349869702
126795,1306,0.673117192332,0.6,0.0731171923324,0.926882807668
37115,4553,0.756222143871,0.8,0.0437778561291,0.956222143871
83891,1270,0.648512431383,0.1,0.548512431383,0.451487568617
76659,3996,0.660887615173,0.6,0.0608876151727,0.939112384827
3075,8873,0.754695904412,0.8,0.0453040955881,0.954695904412
89210,19,0.710340312915,0.6,0.110340312915,0.889659687085
91239,1284,0.989932640765,1.0,0.0100673592353,0.989932640765
114172,6503,0.67340937026,0.4,0.27340937026,0.72659062974
94541,1339,0.396543551747,0.8,0.403456448253,0.596543551747
18080,2329,0.893599094401,1.0,0.106400905599,0.893599094401
135807,2971,0.823026910026,0.8,0.0230269100261,0.976973089974
16100,708,0.655773933973,1.0,0.344226066027,0.655773933973
99276,1719,0.756399609684,0.6,0.156399609684,0.843600390316
137746,2597,0.63277345941,0.4,0.23277345941,0.76722654059
97456,4878,0.781147768449,1.0,0.218852231551,0.781147768449
82418,5076,0.737452648511,0.8,0.0625473514892,0.937452648511
136515,786,0.633491044467,0.6,0.0334910444668,0.966508955533
100023,2525,0.426699719987,0.6,0.173300280013,0.826699719987
38875,783,0.896979574012,0.9,0.00302042598836,0.996979574012
37851,1208,0.713797675409,0.6,0.113797675409,0.886202324591
122223,1422,0.745448196015,0.6,0.145448196015,0.854551803985
17508,1393,0.796615785205,0.8,0.00338421479547,0.996615785205
99273,2424,0.755015438606,1.0,0.244984561394,0.755015438606
131422,6333,0.680870810897,0.8,0.119129189103,0.880870810897
42246,551,0.887321153467,0.6,0.287321153467,0.712678846533
117951,2001,0.722169297306,0.7,0.0221692973056,0.977830702694
135720,68157,0.822161665341,0.8,0.0221616653406,0.977838334659
54465,1101,0.702893971276,0.9,0.197106028724,0.802893971276
68389,2054,0.581193174299,0.8,0.218806825701,0.781193174299
10373,1584,0.72500618288,0.2,0.52500618288,0.47499381712
92353,2585,0.685428065958,0.8,0.114571934042,0.885428065958
78718,4361,0.802742389775,1.0,0.197257610225,0.802742389775
91085,364,0.770238115391,0.8,0.0297618846094,0.970238115391
7201,61132,0.690489757848,0.6,0.0904897578483,0.909510242152
130834,296,0.853775771275,1.0,0.146224228725,0.853775771275
97953,58105,0.876512670344,0.7,0.176512670344,0.823487329656
47293,2502,0.67859119867,0.8,0.12140880133,0.87859119867
31812,1204,0.69505980472,0.8,0.10494019528,0.89505980472
124726,3706,0.926756068623,0.8,0.126756068623,0.873243931377
106107,1356,0.766478510164,1.0,0.233521489836,0.766478510164
7083,7143,0.732540081014,0.9,0.167459918986,0.832540081014
131182,296,0.866080461018,1.0,0.133919538982,0.866080461018
17448,1952,0.657373652553,1.0,0.342626347447,0.657373652553
135185,1393,0.780951370911,0.8,0.0190486290889,0.980951370911
91193,2000,0.567768649215,0.8,0.232231350785,0.767768649215
24893,4844,0.650841091152,0.6,0.050841091152,0.949158908848
247,3053,0.725454968563,0.6,0.125454968563,0.874545031437
2289,1236,0.735814458675,1.0,0.264185541325,0.735814458675
